账号                                     |日期                                                			 |存款金额|取款金额|余额
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|200.0| 0.0|6300.0
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|0.0| 100.0|6200.0
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|100.0| 0.0|6300.0
1111222233334444|公元 2017年四月26日星期三 12时55分37秒CST|0.0| 300.0|10300.0
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|300.0| 0.0|6600.0
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|0.0| 100.0|6500.0
1111222233334444|公元 2017年四月26日星期三 12时55分37秒CST|100.0| 0.0|10400.0
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|0.0| 300.0|6200.0
1111222233336666|公元 2017年四月26日星期三 12时55分37秒CST|300.0| 0.0|13400.0
1111222233336666|公元 2017年四月26日星期三 12时55分37秒CST|0.0| 200.0|13200.0
1111222233336666|公元 2017年四月26日星期三 12时55分37秒CST|200.0| 0.0|13400.0
1111222233334444|公元 2017年四月26日星期三 12时55分37秒CST|0.0| 300.0|10100.0
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|300.0| 0.0|6500.0
1111222233335555|公元 2017年四月26日星期三 12时55分37秒CST|0.0| 100.0|6400.0
1111222233336666|公元 2017年四月26日星期三 12时55分37秒CST|100.0| 0.0|13500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|6100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|10400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|10300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|13600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|5900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|6000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|6100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|13600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|5800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|13600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|10100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|6600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|6800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|7100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|7000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|13400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|7300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|13700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|13900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|7100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|7300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|7400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|7100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|13900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|7400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|13900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|13900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|7500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|7300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|7400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|14000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|14100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|7700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|14100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|7600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|7700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|7600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|7700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|13900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|13800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|7900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|7900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|13900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|7700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|7800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|14100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|13800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|13900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|7700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|7800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|13600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|13400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|13100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9000.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|11900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|11800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|12100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|12400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|12400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|12600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|12900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9200.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8800.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8800.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|12600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|12800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|13000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|13000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|8500.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|13000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8900.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12500.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12400.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|7800.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|9600.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12500.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|7900.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|9300.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8100.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8000.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|8100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12700.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|12600.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9100.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|8300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9200.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 300.0|12400.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|300.0| 0.0|8400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|9000.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12600.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|8300.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|12700.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|8100.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9200.0
1111222233335555|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|7900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|12900.0
1111222233336666|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 200.0|12700.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|200.0| 0.0|9400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9300.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|100.0| 0.0|9400.0
1111222233334444|公元 2017年四月26日星期三 12时55分38秒CST|0.0| 100.0|9300.0
